model.name,totaltips,dispersal,amp,freq,niche.ev.rate,breath.ev.rate,phylo.sig,Me,geo.mode,slope,enviro.mode,enviro.hetero,RO0,RO50,RO75,RO90,RO100,ROmean,asymmean,bimod100,bimod90,bimod75,bimod50,ROkurt,ROskew,TOmean,TOsd,RSskew,RSmean,RSsd,RDmean,RDsd,ROslope,ROintercept,asymslope,asymintercept,RDslope,RDintercept,Beta,CI,SI,gamma,ARCint,ARCslope
run_106_VM_shortertimestep_4,45,9,0.603354087,1.250671428,0.075019227,0.19800586,0.631111518,80.93450528,allopatric,0.05223561,sine,1,0.153846154,0.615384615,0.615384615,0.538461538,0.384615385,0.689955398,0.413278619,0.236686391,0.331360947,0.378698225,0.378698225,1.853606857,-0.731589907,-0.001008319,0.401611211,0.35068179,0.463301694,0.277103959,0.001098845,0.002682248,1.661310057,0.598966724,-0.526127489,0.442094217,0.007704363,0.000676883,-0.868750752,201,381,1.190039415,0.153846154,0.615384615
run_106_VM_shortertimestep_5,42,10,1.594839163,1.846502472,0.329036806,0.21225325,0.886284563,219.6392602,dispersal,0.006679241,sine,1,0.444444444,0.222222222,0.222222222,0.222222222,0.222222222,0.303600557,0.254197652,0.395061728,0.395061728,0.395061728,0.395061728,2.257102382,0.96443613,-0.385356837,0.602586437,0.287022884,0.399121295,0.280210058,0.013995002,0.028929753,1.703840363,0.066074157,0.329684913,0.208237436,-0.029542371,0.0181134,0.347114599,112,292,-0.074314194,0.444444444,0.222222222
run_106_VM_shortertimestep_6,76,9,1.863059269,0.643838125,0.852537081,0.543413752,0.643334554,230.2234023,dispersal,0.0502585,sine,1,0.518518519,0.296296296,0.148148148,0.111111111,0.111111111,0.277386558,0.233019093,0.230452675,0.230452675,0.307270233,0.614540466,2.273956348,0.929627257,-0.401173285,0.499158858,0.643893356,0.337039284,0.283933928,0.030146016,0.063900135,0.217067164,0.257861999,-0.245195981,0.255073758,0.309687734,0.002290505,0.226688551,237,601,-0.134521202,0.37944911,0.208625505
run_107_VM_shortertimestep_1,107,5,1.9863807,0.537073491,1.080434444,0.446695889,0.384750961,120.3106879,allopatric,0.01989779,sine,0,0.176470588,0.588235294,0.529411765,0.441176471,0.323529412,0.618225479,0.282721693,0.228373702,0.311418685,0.373702422,0.415224913,1.510453756,-0.482929807,0.000601963,0.478038838,0.342702007,0.387803409,0.309711007,0.003195971,0.008720525,1.475698246,0.430216864,-0.495895848,0.345900389,0.005872237,0.002447829,-0.575324596,425,951,-1.512821142,0.573890693,-0.120497636
run_107_VM_shortertimestep_2,148,5,0.507805347,0.983786547,1.333477843,0.009410593,0.877060062,206.8638223,parapatric,0.052417475,linear,0,0.181818182,0.772727273,0.727272727,0.590909091,0.25,0.72641501,0.176260774,0.181818182,0.429752066,0.52892562,0.561983471,2.707040276,-1.180920696,0,0.551624891,0.171275671,0.433038869,0.377852448,0.014522717,0.058738099,-0.806034441,0.776559294,-0.128013894,0.184224658,0.150381199,0.005167338,-0.809639045,905,1683,0.18865911,0.711069397,-0.445701066
run_107_VM_shortertimestep_3,114,5,0.379303241,1.594678935,0.5403731,0.897315281,0.250114448,119.8590002,sympatric,0.014996429,sine,0,0.027027027,0.972972973,0.918918919,0.783783784,0.459459459,0.918814324,0.231071758,0.049671293,0.084733382,0.099342586,0.105186267,17.51889783,-3.625270471,0.060025692,0.345047149,0.167590777,0.457693695,0.305354689,0.000431651,0.002625633,-1.344316925,1.008146567,-0.072901167,0.23591617,0.024978531,-0.001228216,-0.170412134,388,956,1.785615494,0.908192679,-0.620563296
run_107_VM_shortertimestep_4,115,5,1.478407496,0.375618019,1.072580114,0.696786303,0.256088628,180.9406092,dispersal,0.022733809,linear,0,0.342105263,0.526315789,0.421052632,0.315789474,0.184210526,0.492371492,0.196481911,0.252077562,0.432132964,0.576177285,0.720221607,1.229742623,-0.015142219,0,0.54490718,0.584828962,0.355405648,0.340496334,0.008130799,0.016260128,-0.560456331,0.550047088,0.153368775,0.180698994,0.004777191,0.007639187,-0.498129118,653,1171,0.700882155,0.342105263,0.526315789
run_107_VM_shortertimestep_5,112,5,0.719785754,0.971449063,1.326597693,0.711033693,0.511261674,119.6331563,allopatric,0.036181041,linear,0,0.117647059,0.676470588,0.529411765,0.382352941,0.088235294,0.654653529,0.309013548,0.041522491,0.179930796,0.249134948,0.3183391,2.158901583,-0.694819898,-0.016626574,0.503476475,0.229148388,0.412496394,0.3170406,0.001854618,0.006053923,0.456954712,0.620825066,-0.642471096,0.356575832,0.025124139,-5.33E-06,-0.89209264,651,1195,-0.070454245,0.117647059,0.676470588
run_107_VM_shortertimestep_6,146,5,0.98800586,1.518891534,1.850097967,0.044633309,0.268311665,130.2172984,sympatric,0.020756699,linear,0,0.259259259,0.648148148,0.5,0.462962963,0.314814815,0.60980929,0.212618395,0.326474623,0.480109739,0.518518519,0.672153635,1.513378316,-0.486842785,0.07221523,0.542774506,0.793580929,0.30144146,0.30717547,0.036171489,0.130323803,0.428615474,0.56426961,-0.473810686,0.262959991,0.062846232,0.029494182,-0.18369176,715,1473,-0.967813557,0.530142816,-0.233345135
run_108_VM_shortertimestep_1,20,4,0.455037234,1.630890252,1.329824666,0.072610557,0.478506684,195.3152658,dispersal,0.056775041,linear,1,0.25,0.125,0,0,0,0.219263649,0.304601783,0,0,0,0.125,2.178279421,0.593487538,-0.317630068,0.280441984,-0.398045176,0.578624297,0.305791848,0.005356871,0.012517573,-0.263242594,0.24519888,0.444643869,0.260794505,0.094535661,-0.003956987,-0.580737488,46,110,0.730673893,0.25,0.125
run_108_VM_shortertimestep_2,61,4,1.601622108,1.202549899,1.084087621,0.383495926,0.78330434,81.85619239,parapatric,0.030291125,sine,1,0.263157895,0.631578947,0.578947368,0.421052632,0.315789474,0.612259327,0.179447168,0.332409972,0.443213296,0.609418283,0.664819945,1.49849877,-0.536739552,0.232479784,0.515298525,0.50000684,0.350381982,0.34128987,0.004996464,0.009627251,0.67467775,0.546672413,-0.119270264,0.191041694,0.00113983,0.004885658,-0.350407258,223,477,-0.714406203,0.584603161,-0.440709785
run_108_VM_shortertimestep_3,26,4,1.910646707,0.500862174,0.789763322,0.523229949,0.531381615,194.8635781,dispersal,0.03712278,linear,1,0.285714286,0.571428571,0.285714286,0.285714286,0.142857143,0.547076054,0.236379644,0.163265306,0.326530612,0.326530612,0.653061224,1.582038683,-0.329274899,-0.297796287,0.53581336,0.251272271,0.373474426,0.294429751,0.003301943,0.006188317,1.11454759,0.465254108,2.099004513,0.082286059,0.030917875,0.001032178,0.880839453,38,138,0.67995783,0.575780337,-0.04105331
run_108_VM_shortertimestep_4,27,4,0.822117439,1.906961484,1.321970335,0.821481414,0.537355796,105.9360313,parapatric,0.05961106,sine,1,0.166666667,0.833333333,0.666666667,0.666666667,0.5,0.745813609,0.118139977,0.333333333,0.444444444,0.444444444,0.555555556,2.744540055,-1.16081659,0.977440828,0.41104047,0.742796065,0.32674871,0.400249223,0.001190416,0.002915911,0.16654746,0.72260307,0.92529172,-0.010811372,0.002694516,0.0008149,-1.088136301,92,182,-0.108782599,0.166666667,0.833333333
run_108_VM_shortertimestep_5,24,4,1.37607581,1.190212415,1.077207471,0.835728804,0.417505951,194.6377342,dispersal,0.014054691,sine,1,0,0.625,0.375,0.25,0.25,0.632504284,0.215418673,0,0,0,0,1.69899539,-0.078398207,-0.04934387,0.560739727,0.481446469,0.380765498,0.319607245,0,0,5.103724153,0.47189758,2.138483596,0.148123735,0,0,0.465104122,44,128,1.854553097,0,0.625
run_108_VM_shortertimestep_6,59,4,1.206769212,0.862601477,1.600707746,0.418718641,0.549578832,155.2188244,dispersal,0.05763395,sine,1,0.333333333,0.611111111,0.388888889,0.222222222,0.111111111,0.505078667,0.204674676,0.148148148,0.296296296,0.518518519,0.814814815,1.421864815,-0.241753866,0.036885708,0.543638681,0.647261163,0.32927671,0.319794038,0.014508372,0.035994147,-0.840855756,0.652422298,-0.045214132,0.212597574,0.039544094,0.007579038,-0.568816667,198,444,-1.666261585,0.521975579,-0.253907418
run_109_VM_shortertimestep_1,90,9,1.330090643,0.755836843,0.33226378,0.571391,0.853529573,95.30916194,sympatric,0.027273241,sine,0,0.03125,0.90625,0.78125,0.625,0.46875,0.861388671,0.331240383,0.05859375,0.078125,0.09765625,0.11328125,7.052216,-2.060668589,0,0.401154606,0.020680788,0.438667515,0.266210965,0.000223203,0.001262627,-0.549935289,0.915305747,-0.301905345,0.360839962,0.004891473,-0.00025637,-0.24474808,332,764,0.411971225,0.879550947,-0.440957788
run_109_VM_shortertimestep_2,131,8,0.726568699,0.32749649,0.086526735,0.882276369,0.40828145,181.8622963,allopatric,0.059792926,linear,0,0.113636364,0.863636364,0.681818182,0.659090909,0.522727273,0.790682174,0.359136958,0.237603306,0.299586777,0.309917355,0.392561983,3.830111651,-1.506307298,0,0.313572308,0.215115987,0.420484913,0.307009111,0.000973977,0.002918992,1.198888713,0.705975011,-0.341420248,0.383259915,-0.004215207,0.001271801,-0.712060475,595,1251,-0.532871964,0.816239001,0.029453168
run_109_VM_shortertimestep_3,96,9,1.035593298,1.375915583,1.787324208,0.024449506,0.906404505,94.85747421,sympatric,0.007620979,sine,0,0.294117647,0.558823529,0.5,0.382352941,0.294117647,0.553104737,0.190918943,0.346020761,0.44982699,0.588235294,0.657439446,1.24922668,-0.256977713,0,0.547566475,0.431145157,0.359929565,0.335556454,0.018689421,0.070610898,-1.51558203,0.705645528,-0.296824811,0.220793862,0.021105526,0.016565185,-0.134653512,418,848,-1.129068211,0.59205337,-0.280231652
run_109_VM_shortertimestep_4,97,8,1.697170848,1.031908075,0.324409449,0.322700971,0.912378685,205.9421351,mixed,0.03010926,linear,0,0.172413793,0.724137931,0.586206897,0.517241379,0.24137931,0.681634169,0.314540203,0.16646849,0.356718193,0.404280618,0.49940547,2.059601908,-0.863009122,-0.003046923,0.471464384,-0.151305098,0.543658382,0.308724438,0.001231465,0.00274576,3.737455299,0.475551322,-0.918093074,0.365163747,-0.017616089,0.002202814,-0.323177228,337,801,1.17871475,0.172413793,0.724137931
run_109_VM_shortertimestep_5,94,9,0.501022401,0.315159006,0.079646585,0.336948361,0.792528841,94.63163035,sympatric,0.043556491,linear,0,0,0.925925926,0.851851852,0.814814815,0.481481481,0.904717287,0.302900295,0,0,0,0,6.691355718,-2.2080195,0,0.271615952,0.158130049,0.440965422,0.28506841,0,0,0.379946338,0.868827011,0.537376677,0.252138924,0,0,-0.364548864,382,826,-1.370464095,0,0.925925926
run_109_VM_shortertimestep_6,129,8,0.331715803,1.737654886,0.60314686,0.917499084,0.924601721,55.2127205,allopatric,0.028132149,linear,0,0.243243243,0.540540541,0.513513514,0.432432432,0.162162162,0.5706345,0.333177185,0.157779401,0.420745069,0.49963477,0.525931337,1.327952529,-0.281772912,-0.044444444,0.440184122,0.077981086,0.476836188,0.30960338,0.002203404,0.004529654,-0.66828671,0.604939526,-0.4056498,0.354000324,0.03441376,0.00043685,-0.527666764,631,1239,-0.517734741,0.664780248,-0.067697945
run_11_VM_shortertimestep_1,89,5,0.359328267,1.015618324,1.875365775,0.314207334,0.390610694,237.5053409,parapatric,0.048938625,linear,0,0.266666667,0.6,0.6,0.466666667,0.266666667,0.614386515,0.16209003,0.284444444,0.497777778,0.64,0.64,1.510442149,-0.538618893,0,0.530390874,0.494657549,0.351683562,0.328036378,0.017960823,0.046785685,-0.692786124,0.663204995,0.819218655,0.104362244,0.056856169,0.013954346,0.294839186,291,715,1.638115549,0.558453042,-0.160144086
run_11_VM_shortertimestep_2,140,4,1.020531954,0.348005555,0.795730178,0.200349982,0.270577733,231.0840505,parapatric,0.007473326,sine,1,0.195121951,0.609756098,0.512195122,0.43902439,0.243902439,0.617909556,0.19486815,0.190362879,0.342653183,0.399762046,0.475907198,1.571171072,-0.51108259,0,0.510606392,0.32893337,0.390599583,0.316708813,0.003845561,0.011129172,-1.262385756,0.74401984,0.725859435,0.122355973,0.045958756,-0.000745644,-0.72989738,936,1606,-0.823343569,0.629478536,-0.43564987
run_11_VM_shortertimestep_3,126,5,1.784174144,1.844205884,0.894974821,0.131609366,0.655900934,58.52713178,sympatric,0.010732497,sine,1,0.097560976,0.682926829,0.487804878,0.317073171,0.195121951,0.647846145,0.305744682,0.076145152,0.123735872,0.190362879,0.266508031,2.156392699,-0.642939495,0.153338531,0.459868086,0.354072182,0.359605217,0.254045126,0.003016889,0.015998439,-1.817298653,0.708806678,2.309741073,0.228265371,0.241964908,-0.005099724,-0.496848588,502,1160,1.660053994,0.542734862,-0.841205452
run_11_VM_shortertimestep_4,120,5,1.266480498,1.517289263,1.205068669,0.90331258,0.534425929,192.6600745,allopatric,0.040480986,linear,1,0.303030303,0.545454545,0.454545455,0.333333333,0.212121212,0.516617085,0.292056084,0.257116621,0.404040404,0.550964187,0.661157025,1.216839783,-0.105153844,0,0.542244134,0.708651954,0.327164006,0.312259837,0.004978103,0.010636811,1.312815843,0.427278983,-1.024140073,0.361749584,0.022337921,0.00345799,-0.848374085,693,1251,-0.010454442,0.303030303,0.545454545
run_11_VM_shortertimestep_5,143,5,1.295748642,1.431193921,0.389436001,0.628228346,0.2893243,182.3322957,dispersal,0.022524934,linear,0,0.125,0.791666667,0.708333333,0.5625,0.4375,0.745337839,0.246324108,0.21875,0.28125,0.354166667,0.395833333,2.803831972,-1.209201274,0,0.39608875,0.22049567,0.442168037,0.323952975,0.000892812,0.002387155,0.942598718,0.672963252,0.239349181,0.227946407,0.001979941,0.000740788,-0.095807261,651,1371,-0.085989613,0.125,0.791666667
run_11_VM_shortertimestep_6,138,5,0.680369896,1.75816395,0.283615638,0.227779253,0.880653726,107.5596655,sympatric,0.035738082,sine,1,0.044444444,0.866666667,0.755555556,0.622222222,0.288888889,0.824227695,0.318794636,0.051358025,0.110617284,0.134320988,0.154074074,5.760028496,-1.882538459,0.033899942,0.325548315,-0.140576132,0.507856305,0.293123749,0.000317444,0.001488561,-0.147913745,0.838685608,-0.143408638,0.332812195,0.001354767,0.000185022,-0.496297373,682,1362,-0.27597835,0.860680705,-0.429748933
run_11_VM_shortertimestep2_4,27,9,1.046435329,1.592061893,0.787632302,0.897223952,0.363211866,165.1681621,allopatric,0.024102301,linear,1,0.2,0.7,0.6,0.6,0.4,0.700138189,0.310708238,0.32,0.48,0.48,0.56,2.024411679,-0.892255201,0.163688285,0.614289789,0.015645573,0.47117189,0.298564752,0.001428499,0.00301154,1.51340965,0.589334982,-1.38938346,0.412430956,-0.007722019,0.001993861,-0.606313475,72,170,-0.205863278,0.672264905,-0.102441014
run_110_VM_shortertimestep_1,55,6,1.767617347,1.193363548,1.828605109,0.820781221,0.290995239,245.3183178,allopatric,0.01252234,linear,0,0.375,0.5625,0.5,0.4375,0.375,0.53336435,0.269877574,0.5625,0.65625,0.75,0.84375,1.120930173,-0.176988794,0,0.6395462,0.690925933,0.350875329,0.334728517,0.019402936,0.051995721,1.211648108,0.445741892,-1.280517407,0.362480437,0.029118554,0.017297177,-0.255351997,146,396,0.872726263,0.513171272,-0.031815073
run_110_VM_shortertimestep_2,26,6,0.289041995,1.640076604,1.582868064,0.632886147,0.970815785,131.8592443,sympatric,0.045042025,sine,0,0.125,0.875,0.5,0.375,0.375,0.706644846,0.248305799,0.1875,0.1875,0.25,0.4375,3.064806138,-1.010472186,0.37551223,0.422019892,0.522836526,0.341765301,0.251316268,0.000892812,0.002525253,-4.820642141,0.872254655,-0.994475515,0.282470314,0.047101388,-0.000725324,-1.024928597,100,186,3.672833363,0.617310858,-0.383020674
run_110_VM_shortertimestep_3,61,6,0.598066593,0.938388879,0.290982879,0.273839727,0.34387017,244.86663,parapatric,0.022371879,linear,0,0,0.882352941,0.647058824,0.470588235,0.176470588,0.795161308,0.247246884,0,0,0,0,2.461044158,-0.861270527,-0.000505306,0.366414037,0.145585781,0.449241956,0.30108828,0,0,0.276889815,0.765730678,-0.540176381,0.304662253,0,0,-0.958684288,235,499,-0.479991653,0.774629448,-0.143595402
run_110_VM_shortertimestep_4,62,6,1.259644143,1.46943478,1.820750778,0.073310749,0.349844351,55.93297931,dispersal,0.015358359,sine,0,0.7,0.2,0.15,0.1,0.1,0.202864509,0.15722904,0.28,0.28,0.42,0.56,3.365615696,1.429765396,0,0.472889571,0.939391854,0.29076057,0.318737118,0.029988899,0.056654493,-1.197532604,0.294369521,-0.652297552,0.207071938,0.341972113,0.003858369,-0.452861565,190,462,1.103651603,0.7,0.2
run_110_VM_shortertimestep_5,59,7,0.938549106,1.62773912,1.575987914,0.08755814,0.605017396,244.6407862,allopatric,0.058307392,sine,0,0.5,0.35,0.25,0.15,0,0.366383292,0.254301573,0,0.3,0.5,0.7,1.471432638,0.407927202,-0.048134025,0.44076321,0.344887799,0.378892098,0.303795534,0.007395412,0.010563386,-1.897441637,0.518987609,-0.978592988,0.333006242,0.063762073,0.002267261,-0.962723883,344,580,0.586956998,0.5,0.35
run_110_VM_shortertimestep_6,24,6,0.769242507,0.425074773,1.101927303,0.668108863,0.362067387,205.2218763,parapatric,0.013381249,sine,0,0.125,0.5,0.5,0.5,0.375,0.574492332,0.130249921,0.1875,0.25,0.25,0.25,1.176061243,-0.152214155,-0.020920502,0.741423849,0.679945244,0.335702213,0.333687723,0.000892812,0.002525253,4.53571161,0.304906532,0.741017225,0.086206618,-0.013320918,0.001684558,0.103967581,40,128,1.95856025,0.592394413,-0.354209049
run_111_VM_shortertimestep_1,125,2,0.892563938,0.318310139,0.831044223,0.322000778,0.666018129,145.3122139,parapatric,0.042024141,sine,1,0.181818182,0.659090909,0.477272727,0.386363636,0.204545455,0.606314163,0.173017952,0.148760331,0.280991736,0.347107438,0.479338843,1.6401658,-0.504488676,0.324570959,0.457057342,0.840836937,0.290107108,0.315440805,0.005328697,0.015614635,-1.226178533,0.710837103,0.482881582,0.131855755,0.127614762,-0.005549548,0.311127844,444,1100,1.041330279,0.576406964,-0.408081889
run_111_VM_shortertimestep_2,96,1,1.164095404,0.765023195,0.585307178,0.134105704,0.595792895,231.8653482,dispersal,0.015540225,linear,1,0.212121212,0.454545455,0.333333333,0.121212121,0.03030303,0.443326892,0.154217031,0.025711662,0.102846648,0.282828283,0.385674931,1.413483387,0.100043643,-0.062384259,0.455868671,0.34430286,0.357269719,0.296676855,0.016231813,0.051063363,0.468263578,0.395685835,0.843397928,0.068409868,0.262525234,-0.010477461,0.772541823,318,772,-0.066478455,0.448766221,0.022393944
run_111_VM_shortertimestep_3,131,2,1.473120002,1.813442288,1.288543765,0.77262017,0.71889306,144.8605262,mixed,0.05187368,sine,1,0.3,0.425,0.325,0.275,0.225,0.433423481,0.214766404,0.27,0.33,0.39,0.51,1.28890554,0.282173028,0,0.440175967,0.94825659,0.29163389,0.309802548,0.015493194,0.04702865,-0.182013619,0.447965913,-0.440488625,0.249960341,0.165073361,0.002304246,-0.626229019,489,1177,0.230508292,0.454795559,-0.170394531
run_111_VM_shortertimestep_4,132,1,0.384590734,0.594381371,0.823189892,0.572091192,0.72486724,155.9390832,sympatric,0.04486016,linear,1,0.170212766,0.659574468,0.489361702,0.425531915,0.234042553,0.615530813,0.225573891,0.159348121,0.289723857,0.333182435,0.449071978,1.688548915,-0.527022792,0.012466708,0.466166145,1.041487354,0.274845415,0.268110384,0.003162843,0.011134236,-0.100199449,0.623903378,0.110330115,0.216354818,0.031155809,0.000559494,0.302910449,575,1277,-0.189002915,0.170212766,0.659574468
run_111_VM_shortertimestep_5,129,2,1.813602515,0.752685711,0.578427028,0.586338583,0.980040286,144.6346823,parapatric,0.028805591,linear,1,0.204545455,0.681818182,0.545454545,0.431818182,0.204545455,0.629295801,0.163740256,0.167355372,0.353305785,0.446280992,0.55785124,1.703249558,-0.62253151,0.211839471,0.507718361,0.357211155,0.400148771,0.355861508,0.008100778,0.026533221,-0.074680335,0.637782203,0.474976092,0.1097657,0.052116132,0.00217849,-0.108877767,460,1154,-1.018088492,0.204545455,0.681818182
run_111_VM_shortertimestep_6,94,1,1.644295916,1.300128182,0.104366416,0.16932842,0.737090277,105.2157724,mixed,0.04288305,linear,1,0.2,0.733333333,0.633333333,0.5,0.266666667,0.675143489,0.163832833,0.213333333,0.4,0.506666667,0.586666667,1.983859091,-0.892404729,-0.075587777,0.583924042,0.151634693,0.440156555,0.326095175,0.005485816,0.016897171,0.954619403,0.589336531,0.741780373,0.097157133,-0.021771108,0.007442734,0.946284697,222,724,-0.158253862,0.61388282,0.237118278
